id,tweet,label
654174914845503488,doe worry fall asleep every night anxiety,1
654160991228403712,anyone express concern worry anxiety,1
654153428411785216,doe excessive worry family anxiety,1
654145899594125312,excessive worrying symptom anxiety,1
654140937036275712,marriage together,1
654130839542960128,theory anorexia,1
654125845347475457,nature good mental health,1
654118313635790848,science gratitude,1
654110779118063617,quality enlightened person awareness,1
654100677917081601,healthy behavior postive emotion,1
654095686544289793,empathy facebook,1
654085568738017281,adhd different woman,1
654073079983939584,anxiety legitimate,1
654055391970623488,spirituality doe mean,1
654040315297406977,mixing alcohol medication alcoholism,1
654032742494150656,feeling regret due drunken behavior distant memory,1
653969821726568449,wake smell vomit soiled sheet longer tolerable recovery,1
653964856865984512,dizziness tiredness nauseousness hang finish hangover,1
653901843744092160,smell distillery work sobriety,1
653889290343161857,put risky unprotected sex recovery,1
653876708777586688,miss guilt kiss fondle behind others infidelity cheating,1
653859070991069184,fight flip table misunderstanding bar past,1
653843927162847232,bill longer pile put booze procrastination,1
653828820965982208,anxiousness fearfulness drive drinking bender anxiety,1
653812542855356416,argue front child family member past argument,1
653798595578212352,longer worry party spouse touchy feely people jealously,1
653791039019421697,goodbye wake remember last night blackout,1
653783494443798528,meeting,1
653778570322518016,someone life disrupt hook internet porn addiction,1
653771003747794944,free porn tempting addiction,1
653763463576190976,trouble connect others counsel,1
653755917402554368,opposite addiction sobriety,1
653748378782801920,recognize food addiction front,1
653740833385132032,food addiction eat addiction,1
653733271960993792,think habit become addiction,1
653725726559076352,habit become addiction,1
653718191680692225,medical marijuana regulation state,1
653710640457101312,california medical marijuana regulation,1
653703117255639040,illicit drug sell community,1
653695561800003588,addiction everywhere,1
653688028477718528,experience irritability anxiousness due access internet,1
653680498791858176,internet addiction,1
653672934834315264,many people family use heroin,1
653665413159624705,people heroin,1
653657909994364928,every receive ticket distracted driving counseling,1
653642752698286080,doe internet use tend normal daily responsibility,1
653635199893393408,internet addiction fad,1
653627635835252736,addiction puzzle,1
653620092027146240,likely cause addiction discover,1
653612527138570240,harmful effect crystal meth addiction,1
653605001915420672,girl crystal meth addiction,1
653597449492254720,client prefer step program individual cbt session drug treatment,1
653589883571859456,model alcoholism drug addiction,1
653582336496435200,someone drink trigger craving alcoholism addiction,1
653574784341671936,trigger crave addiction,1
653567213581037568,someone medicate mood swing crack alchohol,1
653559656481202176,bipolar drug addiction,1
653552111133818884,arrest addiction,1
653544618173272064,addiction medical problem criminal,1
653537444990730241,someone literally bet whole pay gamble,1
653521867727347712,sometimes unlikely people addict substance,1
653514327006298112,sander battle drug addiction,1
653506769449320448,use prescription medication incorrectly,1
653499186416091136,addict prescription drug,1
653491616200720384,concern someone addict,1
653484075886473216,addiction,1
653476518828601344,witness benefit medical marijuana,1
653468973007273984,medical benefit marijuana unclear,1
653461413097271297,bad habit along addiction,1
653453837429248000,heroin addiction change bad habit,1
653446284142116864,desperate fix problem addiction,1
653438741151883265,cbt treat addiction,1
653431175957114882,miss work personal conflict habit problem addiction,1
653423624955760640,doe love addict mean,1
653416146687934464,spice daily grind counseling,1
653408603529986048,deal feel minute emotion,1
653401036556750848,focus past,1
653385970763567104,work increase gratitude,1
653378419384799232,trick help reduce stress,1
653370849832120320,gratitude work,1
653363317520642052,live mental illness,1
653355748181843968,consistent work goal,1
653348221956268033,anxiety drug link dementia death,1
653340670430683136,hold,1
653333129604767745,communication skill use,1
653325577206804480,important memory,1
653318021910499333,hollywood aspergers,1
653310484146466816,perfect life,1
653302945421881345,emotion,1
653295393078407168,practice gratitude impact life,1
653287842265833472,schizophrenia child adolescent,1
653280301263769600,use imagination kid,1
653272751906680832,mental issue lead chronic pain teen,1
653265168785362944,continue hide feel,1
653257638671712261,poor sleep predict developmental problem child,1
653250072856150018,aware intention,1
653242532848095232,child healthy,1
653234993490173952,safety concern home,1
653227423325126657,need med feel mentalillness,1
653219877772238848,violence home,1
653212325361643520,sign mental health issue,1
653204766764494849,commitment phobia,1
653197221182226432,country doe mental health impact,1
653189665747509248,concern partner behavior,1
653182108479959041,raise mentally strong child,1
653174547827556352,share drinking concern partner commnication,1
653166994867527680,fight equality mental physical health,1
653159455480246273,single relationship,1
653151891287863296,mentally ill leave behind mentalillnes,1
653144328639000577,think life chaotic counseling,1
653136784923230208,royal shine light mental health,1
653129226539921408,people serious recovery,1
653121672527151104,parent childhood trauma,1
653114119739060224,feel ashamed need help,1
653106574190374913,pregnant woman mental health problem,1
653099001940705280,turn doubt,1
653091441544163328,best therapy,1
653083885362913280,open someone trust,1
653076331689852929,heroin foster care system,1
653068782387245057,healthy decision,1
653061231872462848,live schizophrenia,1
653053749058007040,gift child,1
653046207321927680,problem gift child,1
653038664654692352,handle divorce,1
653031111052918784,mantra divorce party relationship,1
653023560651403264,hear age relate decline age,1
653016025282297856,depression normal age,1
653008471479189505,friend understand mental health issue,1
653000930644901888,friend understand mental health relationship,1
652993393287659520,death cause ptsd symptom,1
652985859558518784,trauma stillbirth,1
652978296012079104,realize lie delusion,1
652970756717047808,delusion,1
652963231502344192,friend recovery,1
652955635357745154,recover addict experience,1
652948083077185536,notice coworker high job addiction,1
652940559686987776,handle employee addiction,1
652933012133421056,spouse narcissist,1
652925471236202496,fell love narcissist,1
652917908495011840,doe mental illness impact life,1
652910361092472832,impact mental illness,1
652902810560921601,communication spouse,1
652895268757733376,partner read relationship,1
652887721413902336,remember daydream school,1
652880156235833344,teach kid daydream,1
652872596833308672,feel anxious opposed depress,1
652865054619123712,anxious depress,1
652857491408207872,panic attack last,1
652842403058057217,assess mental illness,1
652834837196328960,brief mental health ups,1
652827334077231104,diagnose dysthymia,1
652819729866969088,famous figure mental illness mentalillness,1
652812192614600705,discriminate,1
652804660915531777,racist,1
652797046378860544,resentment every best,1
652789499563495424,tackle feeling resentment,1
652781941163454464,thought hypnosis,1
652774395476373504,hypnosis safe,1
652766830902312961,every distract voice head hallucination,1
652751723614879744,sleep light fear anxiety,1
652744165286117376,afraid dark,1
652736626993590272,think treatment depression work,1
652729052181188608,significant undertreatment depression,1
652721514723344384,doe ocd impact daily routine,1
652713955748675584,overcome ocd,1
652706395284996097,medication work best bipolar symptom,1
652698846603165696,bipolar advantage,1
652691376124100608,bos bully,1
652681287422115840,beyond concussion improve emotional health athlete,1
652676293532741632,bariatric surgery increase risk suicide,1
652668757588987904,reduce separation anxiety preschooler,1
652661193610498052,trichotillomania,1
652651091562242048,married people better sex,1
652646125879603200,avoid cheat,1
652635994693455872,runner high marijuana high,1
652623478324129792,wrong woman,1
